ENTRIESn_hourly,day_hour,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
551,24,40.644959,-74.014034,0,0,0,29.81,66.2,4.6
60,28,40.644959,-74.014034,0,0,0,29.78,68,3.5
1299,32,40.644959,-74.014034,0,0,0,29.8,69.8,5.8
2853,36,40.644959,-74.014034,0,0,0,29.76,79,8.1
1429,40,40.644959,-74.014034,0,0,0,29.76,80.1,9.2
1611,44,40.644959,-74.014034,0,0,0,29.79,77,0
505,48,40.644959,-74.014034,0,0,0,29.84,72,3.5
43,52,40.644959,-74.014034,0,0,0,29.86,66.9,5.8
439,56,40.644959,-74.014034,0,0,0,29.93,70,3.5
3799,60,40.644959,-74.014034,0,0,0,29.93,81,4.6
1448,64,40.644959,-74.014034,0,0,0,29.91,79,9.2
1630,68,40.644959,-74.014034,0,0,0,29.92,70,4.6
609,72,40.644959,-74.014034,0,0,0,29.94,66.9,4.6
77,76,40.644959,-74.014034,0,0,0,29.93,64.9,4.6
4069,84,40.644959,-74.014034,1,0,0,29.91,73.9,10.4
1446,88,40.644959,-74.014034,1,0,0,29.89,71.6,10.4
1669,92,40.644959,-74.014034,1,0,0,29.86,69.1,8.1
546,96,40.644959,-74.014034,0,0,0,29.92,66.9,0
69,100,40.644959,-74.014034,0,0,0,29.95,64.4,0
3965,108,40.644959,-74.014034,1,0,0,29.96,82,8.1
1532,112,40.644959,-74.014034,0,0,0,29.91,81,6.9
1542,116,40.644959,-74.014034,0,0,0,29.96,72,5.8
637,120,40.644959,-74.014034,0,0,0,29.98,71.1,0
97,124,40.644959,-74.014034,0,0,0,29.98,69.1,0
237,128,40.644959,-74.014034,0,0,0,30.04,73,0
1777,132,40.644959,-74.014034,0,0,0,30.02,82,4.6
1422,136,40.644959,-74.014034,0,0,0,30.03,77,6.9
1014,140,40.644959,-74.014034,0,0,0,30.05,72,6.9
500,144,40.644959,-74.014034,0,0,0,30.06,71.1,9.2
31,148,40.644959,-74.014034,0,0,0,30.07,68,3.5
226,152,40.644959,-74.014034,1,0,0,30.12,72,5.8
1286,156,40.644959,-74.014034,0,0,0,30.09,80.1,8.1
1373,160,40.644959,-74.014034,0,0,0,30.04,80.1,5.8
1001,164,40.644959,-74.014034,0,0,0,30.06,75.9,4.6
417,0,40.644959,-74.014034,0,0,0,30.07,75,6.9
79,4,40.644959,-74.014034,0,0,0,30.03,73,6.9
177,8,40.644959,-74.014034,0,0,0,30.08,71.1,6.9
1680,20,40.644959,-74.014034,0,0,0,30.09,84,3.5
2664,24,40.644959,-74.014034,0,0,0,30.12,79,4.6
67,28,40.644959,-74.014034,0,0,0,30.14,73.9,3.5
1313,32,40.644959,-74.014034,0,0,0,30.19,78.1,8.1
2723,36,40.644959,-74.014034,0,0,0,30.19,84.9,10.4
1486,40,40.644959,-74.014034,0,0,0,30.16,81,8.1
1529,44,40.644959,-74.014034,0,0,0,30.17,73,4.6
128,144,40.636232,-73.994765,0,0,0,30.23,55,4.6
25,148,40.636232,-73.994765,0,0,0,30.25,52,0
452,156,40.636232,-73.994765,0,0,0,30.28,69.1,0
530,160,40.636232,-73.994765,0,0,0,30.25,60.1,8.1
319,164,40.636232,-73.994765,0,0,0,30.28,52,6.9
133,0,40.636232,-73.994765,0,0,0,30.31,51.1,4.6
15,4,40.636232,-73.994765,0,0,0,30.26,52,8.1
1431,12,40.636232,-73.994765,0,0,0,30.24,57,8.1
624,16,40.636232,-73.994765,0,0,0,30.15,61,3.5
925,20,40.636232,-73.994765,0,0,0,30.15,57.9,4.6
200,24,40.636232,-73.994765,0,0,0,30.14,55.9,3.5
20,28,40.636232,-73.994765,0,0,0,30.12,55,6.9
572,32,40.636232,-73.994765,0,0,0,30.12,59,4.6
845,36,40.636232,-73.994765,0,0,0,30.07,71.1,8.1
658,40,40.636232,-73.994765,0,0,0,29.97,66.9,4.6
903,44,40.636232,-73.994765,0,0,0,29.95,63,9.2
205,48,40.636232,-73.994765,0,0,0,29.94,64,0
11,52,40.636232,-73.994765,0,0,0,29.91,62.1,0
201,56,40.636232,-73.994765,0,1,0.08,29.98,53.6,5.8
1216,60,40.636232,-73.994765,0,1,0.03,29.96,50,4.6
633,64,40.636232,-73.994765,0,0,0,29.98,48.2,5.8
889,68,40.636232,-73.994765,0,0,0,30.02,50,12.7
182,72,40.636232,-73.994765,0,0,0,30.01,48.9,5.8
18,76,40.636232,-73.994765,0,0,0,29.99,46.9,4.6
1488,84,40.636232,-73.994765,0,0,0,29.93,62.1,12.7
702,88,40.636232,-73.994765,0,0,0,29.89,63,10.4
945,92,40.636232,-73.994765,0,0,0,29.94,59,4.6
236,96,40.636232,-73.994765,0,0,0,29.97,53.1,3.5
29,100,40.636232,-73.994765,0,0,0,29.96,52,4.6
1435,108,40.636232,-73.994765,0,0,0,29.94,68,8.1
773,112,40.636232,-73.994765,0,0,0,29.86,68,6.9
719,116,40.636232,-73.994765,0,0,0,29.86,63,6.9
182,120,40.636232,-73.994765,0,0,0,29.87,59,4.6
23,124,40.636232,-73.994765,0,0,0,29.83,55.9,3.5
239,132,40.636232,-73.994765,0,0,0,29.82,68,5.8
562,136,40.636232,-73.994765,0,0,0,29.81,66.9,4.6
215,140,40.636232,-73.994765,0,0,0,29.86,60.1,4.6
120,144,40.636232,-73.994765,0,0,0,29.87,57,6.9
14,148,40.636232,-73.994765,0,0,0,29.88,54,6.9
403,156,40.636232,-73.994765,0,0,0,29.88,71.1,3.5
517,160,40.636232,-73.994765,0,0,0,29.85,71.1,5.8
348,164,40.636232,-73.994765,0,0,0,29.93,64.9,9.2
145,0,40.636232,-73.994765,0,0,0,29.96,59,0
19,4,40.636232,-73.994765,0,0,0,29.95,55.9,3.5
1402,12,40.636232,-73.994765,0,0,0,29.94,66.9,8.1
670,16,40.636232,-73.994765,0,0,0,29.88,70,15
876,20,40.636232,-73.994765,0,0,0,29.93,64,5.8
223,24,40.636232,-73.994765,0,0,0,29.94,57.9,5.8
28,28,40.636232,-73.994765,0,0,0,29.96,55,4.6
588,32,40.636232,-73.994765,0,0,0,30.01,60.1,5.8
947,36,40.636232,-73.994765,0,0,0,29.96,71.1,9.2
698,40,40.636232,-73.994765,0,0,0,29.94,73.9,8.1
916,44,40.636232,-73.994765,0,0,0,30,55.9,0
216,48,40.636232,-73.994765,0,0,0,30.06,54,0
18,52,40.636232,-73.994765,0,0,0,30.04,52,0
1503,60,40.636232,-73.994765,0,0,0,30.08,63,6.9
692,64,40.636232,-73.994765,0,0,0,30.05,70,8.1
907,68,40.636232,-73.994765,0,0,0,30.08,61,4.6
219,72,40.636232,-73.994765,0,0,0,30.08,57,0
18,76,40.636232,-73.994765,0,0,0,30.09,57.9,0
906,84,40.636232,-73.994765,0,0,0,30.02,71.1,3.5
1231,88,40.636232,-73.994765,0,0,0,29.99,63,9.2
1015,92,40.636232,-73.994765,0,0,0,30.04,54,9.2
250,96,40.636232,-73.994765,0,0,0,30.03,52,0
20,100,40.636232,-73.994765,0,0,0,29.99,54,3.5
1418,108,40.636232,-73.994765,0,0,0,29.96,62.1,4.6
722,112,40.636232,-73.994765,0,0,0,29.87,64,4.6
761,116,40.636232,-73.994765,0,0,0,29.88,57.9,3.5
188,120,40.636232,-73.994765,0,0,0,29.87,57.9,0
14,124,40.636232,-73.994765,0,0,0,29.85,57.9,3.5
454,132,40.636232,-73.994765,0,0,0,29.85,62.1,5.8
278,136,40.636232,-73.994765,0,0,0,29.79,62.1,9.2
209,140,40.636232,-73.994765,0,0,0,29.8,59,4.6
106,144,40.636232,-73.994765,0,0,0,29.74,59,6.9
23,148,40.636232,-73.994765,0,1,0.07,29.73,59,5.8
399,156,40.636232,-73.994765,0,0,0,29.63,62.6,0
397,160,40.636232,-73.994765,0,0,0,29.56,66.9,4.6
330,164,40.636232,-73.994765,0,0,0,29.62,62.6,4.6
122,0,40.636232,-73.994765,0,0,0,29.64,60.8,5.8
16,4,40.636232,-73.994765,0,0,0,29.62,62.6,6.9
220,8,40.636232,-73.994765,0,1,0.02,29.7,55.4,10.4
1190,12,40.636232,-73.994765,0,0,0,29.75,61,12.7
605,16,40.636232,-73.994765,0,0,0,29.76,55.9,6.9
879,20,40.636232,-73.994765,0,0,0,29.82,54,12.7
200,24,40.636232,-73.994765,0,1,0.21,29.93,53.6,17.3
20,28,40.636232,-73.994765,0,1,0.21,29.93,53.6,17.3
531,32,40.636232,-73.994765,0,1,0.21,29.93,53.6,17.3
837,36,40.636232,-73.994765,0,0,0,29.91,55.9,10.4
595,40,40.636232,-73.994765,0,0,0,29.93,59,8.1
894,44,40.636232,-73.994765,0,0,0,29.95,57,9.2
214,48,40.636232,-73.994765,0,1,0.02,29.97,53.6,17.3
22,52,40.636232,-73.994765,0,0,0.01,29.94,55.9,9.2
1454,60,40.636232,-73.994765,0,0,0,29.99,64,9.2
582,64,40.636232,-73.994765,0,1,0.15,29.99,60.8,8.1
865,68,40.636232,-73.994765,0,0,0,29.98,60.8,6.9
223,72,40.636232,-73.994765,0,1,0.06,29.98,59,6.9
22,76,40.636232,-73.994765,0,0,0,30,60.8,0
1386,84,40.636232,-73.994765,0,0,0,30.01,73,3.5
707,88,40.636232,-73.994765,0,0,0,30,69.8,5.8
917,92,40.636232,-73.994765,0,0,0,29.97,64,5.8
237,96,40.636232,-73.994765,0,0,0,29.96,60.1,0
15,100,40.636232,-73.994765,0,0,0,29.97,57.2,0
188,104,40.636232,-73.994765,0,0,0,29.99,60.8,0
1163,108,40.636232,-73.994765,0,1,0.01,29.97,60.8,0
783,112,40.636232,-73.994765,0,1,0.01,29.95,62.6,0
716,116,40.636232,-73.994765,0,0,0,29.93,59,0
164,120,40.636232,-73.994765,0,0,0,29.94,57.9,0
17,124,40.636232,-73.994765,0,0,0,29.95,55.4,0
86,128,40.636232,-73.994765,0,0,0,29.96,62.1,0
390,132,40.636232,-73.994765,0,0,0,29.96,73,5.8
310,136,40.636232,-73.994765,0,0,0,29.93,73,3.5
233,140,40.636232,-73.994765,0,0,0,30,60.8,0
154,144,40.636232,-73.994765,0,0,0,30.06,57.2,0
28,148,40.636232,-73.994765,0,0,0,30.08,57.9,5.8
385,156,40.636232,-73.994765,0,0,0,30.17,55.9,8.1
413,160,40.636232,-73.994765,0,0,0,30.17,55,5.8
324,164,40.636232,-73.994765,0,0,0,30.14,54,4.6
158,0,40.636232,-73.994765,0,0,0,30.14,55,5.8
21,4,40.636232,-73.994765,0,0,0,30.11,57,5.8
367,8,40.636232,-73.994765,0,0,0,30.06,60.1,6.9
988,12,40.636232,-73.994765,0,0,0,30.02,61,8.1
625,16,40.636232,-73.994765,0,0,0,29.89,64.9,8.1
910,20,40.636232,-73.994765,0,0,0,29.83,63,9.2
205,24,40.636232,-73.994765,0,0,0,29.81,66.2,4.6
23,28,40.636232,-73.994765,0,0,0,29.78,68,3.5
199,32,40.636232,-73.994765,0,0,0,29.8,69.8,5.8
1202,36,40.636232,-73.994765,0,0,0,29.76,79,8.1
387,40,40.636232,-73.994765,0,0,0,29.76,80.1,9.2
902,44,40.636232,-73.994765,0,0,0,29.79,77,0
215,48,40.636232,-73.994765,0,0,0,29.84,72,3.5
21,52,40.636232,-73.994765,0,0,0,29.86,66.9,5.8
242,56,40.636232,-73.994765,0,0,0,29.93,70,3.5
1209,60,40.636232,-73.994765,0,0,0,29.93,81,4.6
589,64,40.636232,-73.994765,0,0,0,29.91,79,9.2
894,68,40.636232,-73.994765,0,0,0,29.92,70,4.6
239,72,40.636232,-73.994765,0,0,0,29.94,66.9,4.6
18,76,40.636232,-73.994765,0,0,0,29.93,64.9,4.6
494,84,40.636232,-73.994765,1,0,0,29.91,73.9,10.4
267,88,40.636232,-73.994765,1,0,0,29.89,71.6,10.4
2243,92,40.636232,-73.994765,1,0,0,29.86,69.1,8.1
249,96,40.636232,-73.994765,0,0,0,29.92,66.9,0
30,100,40.636232,-73.994765,0,0,0,29.95,64.4,0
325,104,40.636232,-73.994765,1,0,0,29.99,71.1,5.8
1038,108,40.636232,-73.994765,1,0,0,29.96,82,8.1
809,112,40.636232,-73.994765,0,0,0,29.91,81,6.9
716,116,40.636232,-73.994765,0,0,0,29.96,72,5.8
189,120,40.636232,-73.994765,0,0,0,29.98,71.1,0
21,124,40.636232,-73.994765,0,0,0,29.98,69.1,0
94,128,40.636232,-73.994765,0,0,0,30.04,73,0
236,132,40.636232,-73.994765,0,0,0,30.02,82,4.6
208,136,40.636232,-73.994765,0,0,0,30.03,77,6.9
646,140,40.636232,-73.994765,0,0,0,30.05,72,6.9
161,144,40.636232,-73.994765,0,0,0,30.06,71.1,9.2
33,148,40.636232,-73.994765,0,0,0,30.07,68,3.5
501,156,40.636232,-73.994765,0,0,0,30.09,80.1,8.1
466,160,40.636232,-73.994765,0,0,0,30.04,80.1,5.8
362,164,40.636232,-73.994765,0,0,0,30.06,75.9,4.6
151,0,40.636232,-73.994765,0,0,0,30.07,75,6.9
20,4,40.636232,-73.994765,0,0,0,30.03,73,6.9
101,8,40.636232,-73.994765,0,0,0,30.08,71.1,6.9
531,12,40.636232,-73.994765,0,0,0,30.09,81,0
591,16,40.636232,-73.994765,0,0,0,30.06,86,3.5
550,20,40.636232,-73.994765,0,0,0,30.09,84,3.5
165,24,40.636232,-73.994765,0,0,0,30.12,79,4.6
30,28,40.636232,-73.994765,0,0,0,30.14,73.9,3.5
1496,36,40.636232,-73.994765,0,0,0,30.19,84.9,10.4
716,40,40.636232,-73.994765,0,0,0,30.16,81,8.1
860,44,40.636232,-73.994765,0,0,0,30.17,73,4.6
3384,144,40.717241,-73.956614,0,0,0,30.23,55,4.6
2076,148,40.717241,-73.956614,0,0,0,30.25,52,0
139,152,40.717241,-73.956614,0,0,0,30.29,57.9,8.1
2290,156,40.717241,-73.956614,0,0,0,30.28,69.1,0
4240,160,40.717241,-73.956614,0,0,0,30.25,60.1,8.1
4253,164,40.717241,-73.956614,0,0,0,30.28,52,6.9
1930,0,40.717241,-73.956614,0,0,0,30.31,51.1,4.6
446,4,40.717241,-73.956614,0,0,0,30.26,52,8.1
1619,8,40.717241,-73.956614,0,0,0,30.3,53.1,6.9
4943,12,40.717241,-73.956614,0,0,0,30.24,57,8.1
2999,16,40.717241,-73.956614,0,0,0,30.15,61,3.5
3148,20,40.717241,-73.956614,0,0,0,30.15,57.9,4.6
1706,24,40.717241,-73.956614,0,0,0,30.14,55.9,3.5
369,28,40.717241,-73.956614,0,0,0,30.12,55,6.9
1257,32,40.717241,-73.956614,0,0,0,30.12,59,4.6
5872,36,40.717241,-73.956614,0,0,0,30.07,71.1,8.1
2921,40,40.717241,-73.956614,0,0,0,29.97,66.9,4.6
3363,44,40.717241,-73.956614,0,0,0,29.95,63,9.2
1943,48,40.717241,-73.956614,0,0,0,29.94,64,0
339,52,40.717241,-73.956614,0,0,0,29.91,62.1,0
568,56,40.717241,-73.956614,0,1,0.08,29.98,53.6,5.8
7005,60,40.717241,-73.956614,0,1,0.03,29.96,50,4.6
2913,64,40.717241,-73.956614,0,0,0,29.98,48.2,5.8
3224,68,40.717241,-73.956614,0,0,0,30.02,50,12.7
1764,72,40.717241,-73.956614,0,0,0,30.01,48.9,5.8
525,76,40.717241,-73.956614,0,0,0,29.99,46.9,4.6
764,80,40.717241,-73.956614,0,0,0,29.98,52,8.1
6841,84,40.717241,-73.956614,0,0,0,29.93,62.1,12.7
1081,88,40.717241,-73.956614,0,0,0,29.89,63,10.4
1916,92,40.717241,-73.956614,0,0,0,29.94,59,4.6
3885,96,40.717241,-73.956614,0,0,0,29.97,53.1,3.5
473,100,40.717241,-73.956614,0,0,0,29.96,52,4.6
690,104,40.717241,-73.956614,0,0,0,29.99,57.9,3.5
8975,108,40.717241,-73.956614,0,0,0,29.94,68,8.1
3327,112,40.717241,-73.956614,0,0,0,29.86,68,6.9
3559,116,40.717241,-73.956614,0,0,0,29.86,63,6.9
2854,120,40.717241,-73.956614,0,0,0,29.87,59,4.6
1491,124,40.717241,-73.956614,0,0,0,29.83,55.9,3.5
553,128,40.717241,-73.956614,0,0,0,29.86,60.1,5.8
2630,132,40.717241,-73.956614,0,0,0,29.82,68,5.8
4083,136,40.717241,-73.956614,0,0,0,29.81,66.9,4.6
4002,140,40.717241,-73.956614,0,0,0,29.86,60.1,4.6
2892,144,40.717241,-73.956614,0,0,0,29.87,57,6.9
1802,148,40.717241,-73.956614,0,0,0,29.88,54,6.9
133,152,40.717241,-73.956614,0,0,0,29.9,59,4.6
2272,156,40.717241,-73.956614,0,0,0,29.88,71.1,3.5
4242,160,40.717241,-73.956614,0,0,0,29.85,71.1,5.8
3925,164,40.717241,-73.956614,0,0,0,29.93,64.9,9.2
1938,0,40.717241,-73.956614,0,0,0,29.96,59,0
438,4,40.717241,-73.956614,0,0,0,29.95,55.9,3.5
1584,8,40.717241,-73.956614,0,0,0,30.01,57.9,5.8
5528,12,40.717241,-73.956614,0,0,0,29.94,66.9,8.1
3138,16,40.717241,-73.956614,0,0,0,29.88,70,15
3271,20,40.717241,-73.956614,0,0,0,29.93,64,5.8
1762,24,40.717241,-73.956614,0,0,0,29.94,57.9,5.8
436,28,40.717241,-73.956614,0,0,0,29.96,55,4.6
901,32,40.717241,-73.956614,0,0,0,30.01,60.1,5.8
6730,36,40.717241,-73.956614,0,0,0,29.96,71.1,9.2
2884,40,40.717241,-73.956614,0,0,0,29.94,73.9,8.1
3441,44,40.717241,-73.956614,0,0,0,30,55.9,0
1984,48,40.717241,-73.956614,0,0,0,30.06,54,0
457,52,40.717241,-73.956614,0,0,0,30.04,52,0
105,56,40.717241,-73.956614,0,0,0,30.09,57.9,10.4
7430,60,40.717241,-73.956614,0,0,0,30.08,63,6.9
3009,64,40.717241,-73.956614,0,0,0,30.05,70,8.1
3320,68,40.717241,-73.956614,0,0,0,30.08,61,4.6
1910,72,40.717241,-73.956614,0,0,0,30.08,57,0
546,76,40.717241,-73.956614,0,0,0,30.09,57.9,0
754,80,40.717241,-73.956614,0,0,0,30.08,60.1,8.1
3829,84,40.717241,-73.956614,0,0,0,30.02,71.1,3.5
5116,88,40.717241,-73.956614,0,0,0,29.99,63,9.2
4476,92,40.717241,-73.956614,0,0,0,30.04,54,9.2
2305,96,40.717241,-73.956614,0,0,0,30.03,52,0
793,100,40.717241,-73.956614,0,0,0,29.99,54,3.5
1194,104,40.717241,-73.956614,0,0,0,29.98,57.9,0
6074,108,40.717241,-73.956614,0,0,0,29.96,62.1,4.6
3261,112,40.717241,-73.956614,0,0,0,29.87,64,4.6
3719,116,40.717241,-73.956614,0,0,0,29.88,57.9,3.5
2949,120,40.717241,-73.956614,0,0,0,29.87,57.9,0
1656,124,40.717241,-73.956614,0,0,0,29.85,57.9,3.5
390,128,40.717241,-73.956614,0,0,0,29.89,60.8,4.6
2865,132,40.717241,-73.956614,0,0,0,29.85,62.1,5.8
4038,136,40.717241,-73.956614,0,0,0,29.79,62.1,9.2
4301,140,40.717241,-73.956614,0,0,0,29.8,59,4.6
3393,144,40.717241,-73.956614,0,0,0,29.74,59,6.9
1600,148,40.717241,-73.956614,0,1,0.07,29.73,59,5.8
132,152,40.717241,-73.956614,0,1,0.06,29.66,59,0
2027,156,40.717241,-73.956614,0,0,0,29.63,62.6,0
3631,160,40.717241,-73.956614,0,0,0,29.56,66.9,4.6
3271,164,40.717241,-73.956614,0,0,0,29.62,62.6,4.6
1909,0,40.717241,-73.956614,0,0,0,29.64,60.8,5.8
470,4,40.717241,-73.956614,0,0,0,29.62,62.6,6.9
733,8,40.717241,-73.956614,0,1,0.02,29.7,55.4,10.4
2753,12,40.717241,-73.956614,0,0,0,29.75,61,12.7
1384,16,40.717241,-73.956614,0,0,0,29.76,55.9,6.9
5665,20,40.717241,-73.956614,0,0,0,29.82,54,12.7
4004,24,40.717241,-73.956614,0,1,0.21,29.93,53.6,17.3
389,28,40.717241,-73.956614,0,1,0.21,29.93,53.6,17.3
7422,36,40.717241,-73.956614,0,0,0,29.91,55.9,10.4
3024,40,40.717241,-73.956614,0,0,0,29.93,59,8.1
3325,44,40.717241,-73.956614,0,0,0,29.95,57,9.2
2111,48,40.717241,-73.956614,0,1,0.02,29.97,53.6,17.3
583,52,40.717241,-73.956614,0,0,0.01,29.94,55.9,9.2
1275,56,40.717241,-73.956614,0,0,0,30.01,57.2,5.8
6225,60,40.717241,-73.956614,0,0,0,29.99,64,9.2
3230,64,40.717241,-73.956614,0,1,0.15,29.99,60.8,8.1
3281,68,40.717241,-73.956614,0,0,0,29.98,60.8,6.9
1980,72,40.717241,-73.956614,0,1,0.06,29.98,59,6.9
485,76,40.717241,-73.956614,0,0,0,30,60.8,0
1031,80,40.717241,-73.956614,0,0,0,30.04,62.6,4.6
6376,84,40.717241,-73.956614,0,0,0,30.01,73,3.5
3311,88,40.717241,-73.956614,0,0,0,30,69.8,5.8
3590,92,40.717241,-73.956614,0,0,0,29.97,64,5.8
2135,96,40.717241,-73.956614,0,0,0,29.96,60.1,0
950,100,40.717241,-73.956614,0,0,0,29.97,57.2,0
1217,104,40.717241,-73.956614,0,0,0,29.99,60.8,0
5839,108,40.717241,-73.956614,0,1,0.01,29.97,60.8,0
1015,112,40.717241,-73.956614,0,1,0.01,29.95,62.6,0
1175,116,40.717241,-73.956614,0,0,0,29.93,59,0
7303,120,40.717241,-73.956614,0,0,0,29.94,57.9,0
1715,124,40.717241,-73.956614,0,0,0,29.95,55.4,0
121,128,40.717241,-73.956614,0,0,0,29.96,62.1,0
2855,132,40.717241,-73.956614,0,0,0,29.96,73,5.8
5088,136,40.717241,-73.956614,0,0,0,29.93,73,3.5
4841,140,40.717241,-73.956614,0,0,0,30,60.8,0
3344,144,40.717241,-73.956614,0,0,0,30.06,57.2,0
1250,148,40.717241,-73.956614,0,0,0,30.08,57.9,5.8
1057,152,40.717241,-73.956614,0,0,0,30.17,57,4.6
2074,156,40.717241,-73.956614,0,0,0,30.17,55.9,8.1
1288,160,40.717241,-73.956614,0,0,0,30.17,55,5.8
1175,164,40.717241,-73.956614,0,0,0,30.14,54,4.6
4040,0,40.717241,-73.956614,0,0,0,30.14,55,5.8
3400,4,40.717241,-73.956614,0,0,0,30.11,57,5.8
1548,8,40.717241,-73.956614,0,0,0,30.06,60.1,6.9
5471,12,40.717241,-73.956614,0,0,0,30.02,61,8.1
3020,16,40.717241,-73.956614,0,0,0,29.89,64.9,8.1
3392,20,40.717241,-73.956614,0,0,0,29.83,63,9.2
1810,24,40.717241,-73.956614,0,0,0,29.81,66.2,4.6
502,28,40.717241,-73.956614,0,0,0,29.78,68,3.5
117,32,40.717241,-73.956614,0,0,0,29.8,69.8,5.8
6913,36,40.717241,-73.956614,0,0,0,29.76,79,8.1
3042,40,40.717241,-73.956614,0,0,0,29.76,80.1,9.2
3458,44,40.717241,-73.956614,0,0,0,29.79,77,0
2141,48,40.717241,-73.956614,0,0,0,29.84,72,3.5
564,52,40.717241,-73.956614,0,0,0,29.86,66.9,5.8
781,56,40.717241,-73.956614,0,0,0,29.93,70,3.5
6349,60,40.717241,-73.956614,0,0,0,29.93,81,4.6
2950,64,40.717241,-73.956614,0,0,0,29.91,79,9.2
3441,68,40.717241,-73.956614,0,0,0,29.92,70,4.6
2295,72,40.717241,-73.956614,0,0,0,29.94,66.9,4.6
780,76,40.717241,-73.956614,0,0,0,29.93,64.9,4.6
726,80,40.717241,-73.956614,1,0,0,29.95,69.1,6.9
6499,84,40.717241,-73.956614,1,0,0,29.91,73.9,10.4
3269,88,40.717241,-73.956614,1,0,0,29.89,71.6,10.4
3644,92,40.717241,-73.956614,1,0,0,29.86,69.1,8.1
2364,96,40.717241,-73.956614,0,0,0,29.92,66.9,0
804,100,40.717241,-73.956614,0,0,0,29.95,64.4,0
1438,104,40.717241,-73.956614,1,0,0,29.99,71.1,5.8
5023,108,40.717241,-73.956614,1,0,0,29.96,82,8.1
2263,112,40.717241,-73.956614,0,0,0,29.91,81,6.9
4744,116,40.717241,-73.956614,0,0,0,29.96,72,5.8
2848,120,40.717241,-73.956614,0,0,0,29.98,71.1,0
518,124,40.717241,-73.956614,0,0,0,29.98,69.1,0
999,128,40.717241,-73.956614,0,0,0,30.04,73,0
2472,132,40.717241,-73.956614,0,0,0,30.02,82,4.6
3417,136,40.717241,-73.956614,0,0,0,30.03,77,6.9
4237,140,40.717241,-73.956614,0,0,0,30.05,72,6.9
2470,144,40.717241,-73.956614,0,0,0,30.06,71.1,9.2
1353,148,40.717241,-73.956614,0,0,0,30.07,68,3.5
143,152,40.717241,-73.956614,1,0,0,30.12,72,5.8
2036,156,40.717241,-73.956614,0,0,0,30.09,80.1,8.1
3391,160,40.717241,-73.956614,0,0,0,30.04,80.1,5.8
3302,164,40.717241,-73.956614,0,0,0,30.06,75.9,4.6
2323,0,40.717241,-73.956614,0,0,0,30.07,75,6.9
944,4,40.717241,-73.956614,0,0,0,30.03,73,6.9
269,8,40.717241,-73.956614,0,0,0,30.08,71.1,6.9
1717,12,40.717241,-73.956614,0,0,0,30.09,81,0
1796,16,40.717241,-73.956614,0,0,0,30.06,86,3.5
1813,20,40.717241,-73.956614,0,0,0,30.09,84,3.5
1409,24,40.717241,-73.956614,0,0,0,30.12,79,4.6
2968,28,40.717241,-73.956614,0,0,0,30.14,73.9,3.5
1060,32,40.717241,-73.956614,0,0,0,30.19,78.1,8.1
4796,36,40.717241,-73.956614,0,0,0,30.19,84.9,10.4
2893,40,40.717241,-73.956614,0,0,0,30.16,81,8.1
3282,44,40.717241,-73.956614,0,0,0,30.17,73,4.6
1108,144,40.703839,-73.91844,0,0,0,30.22,55.9,3.5
281,148,40.703839,-73.91844,0,0,0,30.25,52,3.5
2378,156,40.703839,-73.91844,0,0,0,30.28,62.1,6.9
2084,160,40.703839,-73.91844,0,0,0,30.26,57.9,15
1192,164,40.703839,-73.91844,0,0,0,30.28,52,10.4
630,0,40.703839,-73.91844,0,0,0,30.31,50,6.9
137,4,40.703839,-73.91844,0,0,0,30.27,50,4.6
2342,8,40.703839,-73.91844,0,0,0,30.3,53.1,10.4
4234,12,40.703839,-73.91844,0,0,0,30.24,57,11.5
1948,16,40.703839,-73.91844,0,0,0,30.16,59,11.5
1811,20,40.703839,-73.91844,0,0,0,30.15,55.9,4.6
641,24,40.703839,-73.91844,0,0,0,30.13,54,4.6
115,28,40.703839,-73.91844,0,0,0,30.11,51.8,5.8
2520,32,40.703839,-73.91844,0,0,0,30.12,55,8.1
4131,36,40.703839,-73.91844,0,0,0,30.07,60.8,9.2
2003,40,40.703839,-73.91844,0,0,0,29.98,66,9.2
1911,44,40.703839,-73.91844,0,0,0,29.95,62.1,11.5
707,48,40.703839,-73.91844,0,0,0,29.94,59,9.2
134,52,40.703839,-73.91844,0,0,0,29.91,60.1,0
1161,56,40.703839,-73.91844,0,1,0.03,29.94,55.4,15
5534,60,40.703839,-73.91844,0,1,0.03,29.96,51.1,11.5
1945,64,40.703839,-73.91844,0,0,0,29.96,48,18.4
1857,68,40.703839,-73.91844,0,0,0,30.01,50,16.1
673,72,40.703839,-73.91844,0,0,0,30.01,48.9,16.1
102,76,40.703839,-73.91844,0,0,0,29.98,48,12.7
464,80,40.703839,-73.91844,0,0,0,29.99,52,15
6361,84,40.703839,-73.91844,0,0,0,29.91,60.8,15
1966,88,40.703839,-73.91844,0,0,0,29.88,63,19.6
1990,92,40.703839,-73.91844,0,0,0,29.94,57.9,12.7
782,96,40.703839,-73.91844,0,0,0,29.97,55,3.5
150,100,40.703839,-73.91844,0,0,0,29.96,52,8.1
1351,104,40.703839,-73.91844,0,0,0,29.99,60.1,3.5
5151,108,40.703839,-73.91844,0,0,0,29.94,68,16.1
2098,112,40.703839,-73.91844,0,0,0,29.86,66.9,16.1
2013,116,40.703839,-73.91844,0,0,0,29.86,61,12.7
