ENTRIESn_hourly,day_hour,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
2863,44,1,40.743079,-73.918419,0,0,0,30.15833333,77.13333333,7.683333333
699,144,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
166,148,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
78,152,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
800,156,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
1307,160,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
1039,164,0,40.697356,-73.992888,0,0,0,30.26333333,57.68333333,4.616666667
515,0,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
64,4,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
462,8,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
2277,12,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
978,16,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
1255,20,1,40.697356,-73.992888,0,0,0,30.235,55.35,5.966666667
432,24,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
42,28,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
124,32,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
2667,36,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
957,40,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
1405,44,1,40.697356,-73.992888,0,0,0,30.06166667,61.81666667,6.15
512,48,1,40.697356,-73.992888,0,0,0.006,29.962,54.86,4.62
53,52,1,40.697356,-73.992888,0,0,0.006,29.962,54.86,4.62
2935,60,1,40.697356,-73.992888,0,1,0.006,29.962,54.86,4.62
973,64,1,40.697356,-73.992888,0,0,0.006,29.962,54.86,4.62
1274,68,1,40.697356,-73.992888,0,0,0.006,29.962,54.86,4.62
503,72,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
49,76,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
115,80,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
2727,84,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
1040,88,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
1435,92,1,40.697356,-73.992888,0,0,0,29.95666667,55.31666667,7.7
642,96,1,40.697356,-73.992888,0,0,0,29.918,60.82,6
91,100,1,40.697356,-73.992888,0,0,0,29.918,60.82,6
2578,108,1,40.697356,-73.992888,0,0,0,29.918,60.82,6
1064,112,1,40.697356,-73.992888,0,0,0,29.918,60.82,6
1358,116,1,40.697356,-73.992888,0,0,0,29.918,60.82,6
689,120,0,40.697356,-73.992888,0,0,0,29.838,61.98,4.62
131,124,0,40.697356,-73.992888,0,0,0,29.838,61.98,4.62
1013,132,0,40.697356,-73.992888,0,0,0,29.838,61.98,4.62
1166,136,0,40.697356,-73.992888,0,0,0,29.838,61.98,4.62
1162,140,0,40.697356,-73.992888,0,0,0,29.838,61.98,4.62
733,144,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
108,148,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
43,152,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
729,156,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
1172,160,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
781,164,0,40.697356,-73.992888,0,0,0,29.885,62.85,6.15
369,0,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
47,4,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
250,8,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
1588,12,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
618,16,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
2440,20,1,40.697356,-73.992888,0,0,0,29.945,62.28333333,6.366666667
501,24,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
53,28,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
330,32,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
2345,36,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
1057,40,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
1284,44,1,40.697356,-73.992888,0,0,0,29.96833333,62.31666667,5.583333333
460,48,1,40.697356,-73.992888,0,0,0,30.062,60,3.92
1,52,1,40.697356,-73.992888,0,0,0,30.062,60,3.92
2717,60,1,40.697356,-73.992888,0,0,0,30.062,60,3.92
1095,64,1,40.697356,-73.992888,0,0,0,30.062,60,3.92
1356,68,1,40.697356,-73.992888,0,0,0,30.062,60,3.92
495,72,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
6,76,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
105,80,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
2566,84,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
1063,88,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
1417,92,1,40.697356,-73.992888,0,0,0,30.05,60.51666667,5
1170,96,1,40.697356,-73.992888,0,0,0,29.946,58,3.24
89,100,1,40.697356,-73.992888,0,0,0,29.946,58,3.24
2510,108,1,40.697356,-73.992888,0,0,0,29.946,58,3.24
1052,112,1,40.697356,-73.992888,0,0,0,29.946,58,3.24
1388,116,1,40.697356,-73.992888,0,0,0,29.946,58,3.24
702,120,0,40.697356,-73.992888,0,0,0,29.832,59.8,4.62
134,124,0,40.697356,-73.992888,0,0,0,29.832,59.8,4.62
967,132,0,40.697356,-73.992888,0,0,0,29.832,59.8,4.62
1096,136,0,40.697356,-73.992888,0,0,0,29.832,59.8,4.62
1080,140,0,40.697356,-73.992888,0,0,0,29.832,59.8,4.62
627,144,0,40.697356,-73.992888,0,0,0.021666667,29.65666667,61.51666667,3.65
112,148,0,40.697356,-73.992888,0,1,0.021666667,29.65666667,61.51666667,3.65
41,152,0,40.697356,-73.992888,0,1,0.021666667,29.65666667,61.51666667,3.65
640,156,0,40.697356,-73.992888,0,0,0.021666667,29.65666667,61.51666667,3.65
342,160,0,40.697356,-73.992888,0,0,0.021666667,29.65666667,61.51666667,3.65
627,164,0,40.697356,-73.992888,0,0,0.021666667,29.65666667,61.51666667,3.65
1227,0,1,40.697356,-73.992888,0,0,0.003333333,29.715,58.28333333,9.233333333
49,4,1,40.697356,-73.992888,0,0,0.003333333,29.715,58.28333333,9.233333333
288,8,1,40.697356,-73.992888,0,1,0.003333333,29.715,58.28333333,9.233333333
2228,12,1,40.697356,-73.992888,0,0,0.003333333,29.715,58.28333333,9.233333333
926,16,1,40.697356,-73.992888,0,0,0.003333333,29.715,58.28333333,9.233333333
1266,20,1,40.697356,-73.992888,0,0,0.003333333,29.715,58.28333333,9.233333333
450,24,1,40.697356,-73.992888,0,1,0.084,29.93,55.82,12.46
59,28,1,40.697356,-73.992888,0,1,0.084,29.93,55.82,12.46
2634,36,1,40.697356,-73.992888,0,0,0.084,29.93,55.82,12.46
860,40,1,40.697356,-73.992888,0,0,0.084,29.93,55.82,12.46
1248,44,1,40.697356,-73.992888,0,0,0.084,29.93,55.82,12.46
514,48,1,40.697356,-73.992888,0,1,0.03,29.98,58.71666667,9.416666667
58,52,1,40.697356,-73.992888,0,0,0.03,29.98,58.71666667,9.416666667
241,56,1,40.697356,-73.992888,0,0,0.03,29.98,58.71666667,9.416666667
2333,60,1,40.697356,-73.992888,0,0,0.03,29.98,58.71666667,9.416666667
964,64,1,40.697356,-73.992888,0,1,0.03,29.98,58.71666667,9.416666667
1205,68,1,40.697356,-73.992888,0,0,0.03,29.98,58.71666667,9.416666667
507,72,1,40.697356,-73.992888,0,1,0.01,30,64.86666667,4.433333333
45,76,1,40.697356,-73.992888,0,0,0.01,30,64.86666667,4.433333333
447,80,1,40.697356,-73.992888,0,0,0.01,30,64.86666667,4.433333333
2060,84,1,40.697356,-73.992888,0,0,0.01,30,64.86666667,4.433333333
942,88,1,40.697356,-73.992888,0,0,0.01,30,64.86666667,4.433333333
1395,92,1,40.697356,-73.992888,0,0,0.01,30,64.86666667,4.433333333
642,96,1,40.697356,-73.992888,0,0,0.003333333,29.96166667,60.08333333,0
70,100,1,40.697356,-73.992888,0,0,0.003333333,29.96166667,60.08333333,0
84,104,1,40.697356,-73.992888,0,0,0.003333333,29.96166667,60.08333333,0
2385,108,1,40.697356,-73.992888,0,1,0.003333333,29.96166667,60.08333333,0
1146,112,1,40.697356,-73.992888,0,1,0.003333333,29.96166667,60.08333333,0
1203,116,1,40.697356,-73.992888,0,0,0.003333333,29.96166667,60.08333333,0
575,120,0,40.697356,-73.992888,0,0,0,29.956,64.02,1.86
109,124,0,40.697356,-73.992888,0,0,0,29.956,64.02,1.86
956,132,0,40.697356,-73.992888,0,0,0,29.956,64.02,1.86
1257,136,0,40.697356,-73.992888,0,0,0,29.956,64.02,1.86
1235,140,0,40.697356,-73.992888,0,0,0,29.956,64.02,1.86
602,144,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
52,148,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
67,152,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
683,156,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
1023,160,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
722,164,0,40.697356,-73.992888,0,0,0,30.13166667,56.16666667,4.816666667
359,0,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
44,4,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
537,8,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
1243,12,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
1551,16,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
1191,20,1,40.697356,-73.992888,0,0,0,30.00833333,60.16666667,7.316666667
446,24,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
40,28,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
19,32,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
2627,36,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
935,40,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
1306,44,1,40.697356,-73.992888,0,0,0,29.78333333,73.35,5.2
494,48,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
68,52,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
287,56,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
2355,60,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
1107,64,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
1347,68,1,40.697356,-73.992888,0,0,0,29.89833333,73.15,5.2
555,72,1,40.697356,-73.992888,0,0,0,29.91333333,69.25,7.5
74,76,1,40.697356,-73.992888,0,0,0,29.91333333,69.25,7.5
431,80,1,40.697356,-73.992888,1,0,0,29.91333333,69.25,7.5
2067,84,1,40.697356,-73.992888,1,0,0,29.91333333,69.25,7.5
928,88,1,40.697356,-73.992888,1,0,0,29.91333333,69.25,7.5
1263,92,1,40.697356,-73.992888,1,0,0,29.91333333,69.25,7.5
1042,96,1,40.697356,-73.992888,0,0,0,29.94833333,72.9,4.433333333
82,100,1,40.697356,-73.992888,0,0,0,29.94833333,72.9,4.433333333
85,104,1,40.697356,-73.992888,1,0,0,29.94833333,72.9,4.433333333
2138,108,1,40.697356,-73.992888,1,0,0,29.94833333,72.9,4.433333333
1016,112,1,40.697356,-73.992888,0,0,0,29.94833333,72.9,4.433333333
1255,116,1,40.697356,-73.992888,0,0,0,29.94833333,72.9,4.433333333
640,120,0,40.697356,-73.992888,0,0,0,30.012,74.24,3.68
122,124,0,40.697356,-73.992888,0,0,0,30.012,74.24,3.68
716,132,0,40.697356,-73.992888,0,0,0,30.012,74.24,3.68
937,136,0,40.697356,-73.992888,0,0,0,30.012,74.24,3.68
829,140,0,40.697356,-73.992888,0,0,0,30.012,74.24,3.68
643,144,0,40.697356,-73.992888,0,0,0,30.064,75.04,6.24
97,148,0,40.697356,-73.992888,0,0,0,30.064,75.04,6.24
628,156,0,40.697356,-73.992888,0,0,0,30.064,75.04,6.24
880,160,0,40.697356,-73.992888,0,0,0,30.064,75.04,6.24
821,164,0,40.697356,-73.992888,0,0,0,30.064,75.04,6.24
509,0,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
88,4,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
7,8,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
471,12,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
1031,16,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
705,20,1,40.697356,-73.992888,0,0,0,30.07,78.35,4.616666667
441,24,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
38,28,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
456,32,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
2114,36,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
857,40,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
1301,44,1,40.697356,-73.992888,0,0,0,30.16166667,78.31666667,6.55
405,144,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
72,148,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
14,152,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
296,156,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
825,160,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
722,164,0,40.690547,-73.985066,0,0,0,30.26333333,57.68333333,4.616666667
159,0,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
24,4,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
63,8,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
649,12,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
1596,16,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
2053,20,1,40.690547,-73.985066,0,0,0,30.235,55.35,5.966666667
615,24,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
48,28,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
20,32,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
673,36,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
1465,40,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
1886,44,1,40.690547,-73.985066,0,0,0,30.06166667,61.81666667,6.15
804,48,1,40.690547,-73.985066,0,0,0.018333333,29.965,54.65,4.816666667
41,52,1,40.690547,-73.985066,0,0,0.018333333,29.965,54.65,4.816666667
63,56,1,40.690547,-73.985066,0,1,0.018333333,29.965,54.65,4.816666667
652,60,1,40.690547,-73.985066,0,1,0.018333333,29.965,54.65,4.816666667
1498,64,1,40.690547,-73.985066,0,0,0.018333333,29.965,54.65,4.816666667
1836,68,1,40.690547,-73.985066,0,0,0.018333333,29.965,54.65,4.816666667
571,72,1,40.690547,-73.985066,0,0,0,29.952,55.98,7.62
43,76,1,40.690547,-73.985066,0,0,0,29.952,55.98,7.62
712,84,1,40.690547,-73.985066,0,0,0,29.952,55.98,7.62
1515,88,1,40.690547,-73.985066,0,0,0,29.952,55.98,7.62
1926,92,1,40.690547,-73.985066,0,0,0,29.952,55.98,7.62
542,96,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
49,100,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
7,104,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
679,108,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
1654,112,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
1986,116,1,40.690547,-73.985066,0,0,0,29.93,60.33333333,5.583333333
605,120,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
142,124,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
3,128,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
409,132,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
960,136,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
1031,140,0,40.690547,-73.985066,0,0,0,29.84166667,61.66666667,4.816666667
443,144,0,40.690547,-73.985066,0,0,0,29.882,63.62,6.46
44,148,0,40.690547,-73.985066,0,0,0,29.882,63.62,6.46
247,156,0,40.690547,-73.985066,0,0,0,29.882,63.62,6.46
414,160,0,40.690547,-73.985066,0,0,0,29.882,63.62,6.46
897,164,0,40.690547,-73.985066,0,0,0,29.882,63.62,6.46
180,0,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
44,4,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
2,8,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
569,12,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
1616,16,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
1880,20,1,40.690547,-73.985066,0,0,0,29.945,62.28333333,6.366666667
524,24,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
37,28,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
57,32,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
566,36,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
1475,40,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
1814,44,1,40.690547,-73.985066,0,0,0,29.96833333,62.31666667,5.583333333
775,48,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
10,52,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
65,56,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
236,60,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
725,64,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
1588,68,1,40.690547,-73.985066,0,0,0,30.06666667,59.65,5
1797,72,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
6,76,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
20,80,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
603,84,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
1543,88,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
2018,92,1,40.690547,-73.985066,0,0,0,30.05,60.51666667,5
568,96,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
31,100,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
19,104,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
656,108,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
1567,112,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
1768,116,1,40.690547,-73.985066,0,0,0,29.95166667,57.98333333,2.7
531,120,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
64,124,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
7,128,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
375,132,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
700,136,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
1077,140,0,40.690547,-73.985066,0,0,0,29.84166667,59.96666667,4.616666667
388,144,0,40.690547,-73.985066,0,0,0.021666667,29.65666667,61.51666667,3.65
78,148,0,40.690547,-73.985066,0,1,0.021666667,29.65666667,61.51666667,3.65
22,152,0,40.690547,-73.985066,0,1,0.021666667,29.65666667,61.51666667,3.65
226,156,0,40.690547,-73.985066,0,0,0.021666667,29.65666667,61.51666667,3.65
609,160,0,40.690547,-73.985066,0,0,0.021666667,29.65666667,61.51666667,3.65
695,164,0,40.690547,-73.985066,0,0,0.021666667,29.65666667,61.51666667,3.65
159,0,1,40.690547,-73.985066,0,0,0.003333333,29.715,58.28333333,9.233333333
37,4,1,40.690547,-73.985066,0,0,0.003333333,29.715,58.28333333,9.233333333
57,8,1,40.690547,-73.985066,0,1,0.003333333,29.715,58.28333333,9.233333333
668,12,1,40.690547,-73.985066,0,0,0.003333333,29.715,58.28333333,9.233333333
1569,16,1,40.690547,-73.985066,0,0,0.003333333,29.715,58.28333333,9.233333333
1839,20,1,40.690547,-73.985066,0,0,0.003333333,29.715,58.28333333,9.233333333
486,24,1,40.690547,-73.985066,0,1,0.105,29.93,55.45,13.26666667
38,28,1,40.690547,-73.985066,0,1,0.105,29.93,55.45,13.26666667
10,32,1,40.690547,-73.985066,0,1,0.105,29.93,55.45,13.26666667
629,36,1,40.690547,-73.985066,0,0,0.105,29.93,55.45,13.26666667
1487,40,1,40.690547,-73.985066,0,0,0.105,29.93,55.45,13.26666667
1829,44,1,40.690547,-73.985066,0,0,0.105,29.93,55.45,13.26666667
505,28,1,40.690547,-73.985066,0,0,0.032,29.982,59.74,7.84
384,32,1,40.690547,-73.985066,0,0,0.032,29.982,59.74,7.84
589,36,1,40.690547,-73.985066,0,0,0.032,29.982,59.74,7.84
1634,40,1,40.690547,-73.985066,0,1,0.032,29.982,59.74,7.84
1782,44,1,40.690547,-73.985066,0,0,0.032,29.982,59.74,7.84
518,72,1,40.690547,-73.985066,0,1,0.012,29.992,65.32,4.4
29,76,1,40.690547,-73.985066,0,0,0.012,29.992,65.32,4.4
599,84,1,40.690547,-73.985066,0,0,0.012,29.992,65.32,4.4
1492,88,1,40.690547,-73.985066,0,0,0.012,29.992,65.32,4.4
1678,92,1,40.690547,-73.985066,0,0,0.012,29.992,65.32,4.4
749,96,1,40.690547,-73.985066,0,0,0.004,29.956,59.94,0
40,100,1,40.690547,-73.985066,0,0,0.004,29.956,59.94,0
684,108,1,40.690547,-73.985066,0,1,0.004,29.956,59.94,0
1710,112,1,40.690547,-73.985066,0,1,0.004,29.956,59.94,0
1761,116,1,40.690547,-73.985066,0,0,0.004,29.956,59.94,0
511,120,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
49,124,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
11,128,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
273,132,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
831,136,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
860,140,0,40.690547,-73.985066,0,0,0,29.95666667,63.7,1.55
341,144,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
56,148,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
27,152,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
251,156,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
605,160,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
806,164,0,40.690547,-73.985066,0,0,0,30.13166667,56.16666667,4.816666667
165,0,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
23,4,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
74,8,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
546,12,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
1288,16,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
2001,20,1,40.690547,-73.985066,0,0,0,30.00833333,60.16666667,7.316666667
509,24,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
25,28,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
83,32,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
614,36,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
1561,40,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
1781,44,1,40.690547,-73.985066,0,0,0,29.78333333,73.35,5.2
661,48,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
36,52,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
22,56,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
667,60,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
1575,64,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
1882,68,1,40.690547,-73.985066,0,0,0,29.89833333,73.15,5.2
550,72,1,40.690547,-73.985066,0,0,0,29.91333333,69.25,7.5
28,76,1,40.690547,-73.985066,0,0,0,29.91333333,69.25,7.5
51,80,1,40.690547,-73.985066,1,0,0,29.91333333,69.25,7.5
508,84,1,40.690547,-73.985066,1,0,0,29.91333333,69.25,7.5
1605,88,1,40.690547,-73.985066,1,0,0,29.91333333,69.25,7.5
1968,92,1,40.690547,-73.985066,1,0,0,29.91333333,69.25,7.5
544,96,1,40.690547,-73.985066,0,0,0,29.94833333,72.9,4.433333333
41,100,1,40.690547,-73.985066,0,0,0,29.94833333,72.9,4.433333333
6,104,1,40.690547,-73.985066,1,0,0,29.94833333,72.9,4.433333333
696,108,1,40.690547,-73.985066,1,0,0,29.94833333,72.9,4.433333333
1765,112,1,40.690547,-73.985066,0,0,0,29.94833333,72.9,4.433333333
1824,116,1,40.690547,-73.985066,0,0,0,29.94833333,72.9,4.433333333
457,120,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
60,124,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
1,128,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
260,132,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
624,136,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
794,140,0,40.690547,-73.985066,0,0,0,30.01666667,74.03333333,3.066666667
352,144,0,40.690547,-73.985066,0,0,0,30.07333333,74.53333333,6.166666667
44,148,0,40.690547,-73.985066,0,0,0,30.07333333,74.53333333,6.166666667
25,152,0,40.690547,-73.985066,1,0,0,30.07333333,74.53333333,6.166666667
201,156,0,40.690547,-73.985066,0,0,0,30.07333333,74.53333333,6.166666667
521,160,0,40.690547,-73.985066,0,0,0,30.07333333,74.53333333,6.166666667
706,164,0,40.690547,-73.985066,0,0,0,30.07333333,74.53333333,6.166666667
169,0,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
21,4,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
36,8,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
155,12,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
600,16,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
588,20,1,40.690547,-73.985066,0,0,0,30.07,78.35,4.616666667
241,24,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
28,28,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
25,32,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
663,36,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
1490,40,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
1746,44,1,40.690547,-73.985066,0,0,0,30.16166667,78.31666667,6.55
256,144,0,40.877796,-73.866341,0,0,0,30.265,55.81666667,8.083333333
44,148,0,40.877796,-73.866341,0,0,0,30.265,55.81666667,8.083333333
